,Longitude,Latitude,Altitude,Time,Speed
503,151.22036171145737,-33.8827752135694,92.80000305175781,2019-06-28 21:04:31+00:00,2.6498119923282966
504,151.2203805707395,-33.88279038481414,92.80000305175781,2019-06-28 21:04:32+00:00,2.9118254684132845
505,151.22041108086705,-33.88280740007758,92.80000305175781,2019-06-28 21:04:33+00:00,3.0013205914653276
506,151.220429437235,-33.882825169712305,92.80000305175781,2019-06-28 21:04:34+00:00,2.513135593159994
507,151.22044561430812,-33.882842268794775,92.80000305175781,2019-06-28 21:04:35+00:00,2.6085869861966056
508,151.2204624619335,-33.88286313973367,92.80000305175781,2019-06-28 21:04:36+00:00,2.601382133898303
509,151.2204757053405,-33.88288174755871,92.80000305175781,2019-06-28 21:04:37+00:00,2.741158004648104
510,151.22049230150878,-33.88290563598275,93.0,2019-06-28 21:04:38+00:00,2.9359661474356855
511,151.22050453908741,-33.88292860239744,93.0,2019-06-28 21:04:39+00:00,2.6208322365743557
512,151.22051828540862,-33.882947294041514,93.19999694824219,2019-06-28 21:04:40+00:00,2.6583380545369355
513,151.22053504921496,-33.88296900317073,93.19999694824219,2019-06-28 21:04:41+00:00,2.645877909455481
514,151.22054594568908,-33.88298870064318,93.4000015258789,2019-06-28 21:04:42+00:00,2.582392057773223
515,151.22055726125836,-33.88301141560078,93.5999984741211,2019-06-28 21:04:43+00:00,2.9594717690705687
516,151.2205763719976,-33.88303505256772,93.80000305175781,2019-06-28 21:04:44+00:00,3.2123020701731124
517,151.22059296816587,-33.88306078501046,93.80000305175781,2019-06-28 21:04:45+00:00,3.3381566360054102
518,151.2206109892577,-33.88308769091964,93.80000305175781,2019-06-28 21:04:46+00:00,3.309571356055245
519,151.2206260766834,-33.883113423362374,93.5999984741211,2019-06-28 21:04:47+00:00,3.010634277282418
520,151.22063856571913,-33.88313655741513,93.80000305175781,2019-06-28 21:04:48+00:00,2.847559046896956
521,151.22065407224,-33.883158853277564,93.80000305175781,2019-06-28 21:04:49+00:00,2.963766763626152
522,151.22067016549408,-33.883182825520635,94.0,2019-06-28 21:04:50+00:00,2.9492125802432634
523,151.22068391181529,-33.88320554047823,93.80000305175781,2019-06-28 21:04:51+00:00,2.953280595936863
524,151.22070000506938,-33.88322959654033,94.0,2019-06-28 21:04:52+00:00,3.4596700076005726
525,151.220728084445,-33.88325507752597,93.80000305175781,2019-06-28 21:04:53+00:00,3.5464433612379724
526,151.2207476142794,-33.88327921740711,94.0,2019-06-28 21:04:54+00:00,3.7851617056288966
